t,soc_batt,V_batt,soc_fgic,V_fgic
4383.750000,0.562500,3.901358,0.561956,3.901051
4384.000000,0.562500,3.901354,0.561840,3.900937
4384.250000,0.562500,3.901350,0.562151,3.901292
4384.500000,0.562500,3.901346,0.561926,3.901048
4384.750000,0.562500,3.901343,0.562635,3.901834
4385.000000,0.562500,3.901339,0.562371,3.901531
4385.250000,0.562500,3.901336,0.561971,3.901095
4385.500000,0.562500,3.901332,0.561786,3.900905
4385.750000,0.562500,3.901329,0.562342,3.901528
4386.000000,0.562500,3.901326,0.561901,3.901040
4386.250000,0.562500,3.901323,0.561823,3.900968
4386.500000,0.562500,3.901321,0.561732,3.900881
4386.750000,0.562500,3.901318,0.561997,3.901185
4387.000000,0.562500,3.901315,0.561907,3.901090
4387.250000,0.562500,3.901313,0.561719,3.900893
4387.500000,0.562500,3.901310,0.562123,3.901349
4387.750000,0.562500,3.901308,0.561981,3.901192
4388.000000,0.562500,3.901306,0.561871,3.901078
4388.250000,0.562500,3.901304,0.561804,3.901013
4388.500000,0.562500,3.901302,0.561613,3.900815
4388.750000,0.562500,3.901300,0.561617,3.900834
4389.000000,0.562500,3.901298,0.562359,3.901658
4389.250000,0.562500,3.901296,0.562287,3.901566
4389.500000,0.562500,3.901294,0.562431,3.901719
4389.750000,0.562500,3.901293,0.562437,3.901717
4390.000000,0.562500,3.901291,0.561972,3.901200
4390.250000,0.562500,3.901290,0.562147,3.901399
4390.500000,0.562500,3.901288,0.562223,3.901481
4390.750000,0.562500,3.901287,0.561860,3.901081
4391.000000,0.562500,3.901285,0.562054,3.901304
4391.250000,0.562500,3.901284,0.562308,3.901582
4391.500000,0.562500,3.901283,0.561871,3.901097
4391.750000,0.562500,3.901281,0.561701,3.900922
4392.000000,0.562500,3.901280,0.562209,3.901489
4392.250000,0.562500,3.901279,0.561759,3.900990
4392.500000,0.562500,3.901278,0.562128,3.901406
4392.750000,0.562500,3.901277,0.562143,3.901419
4393.000000,0.562500,3.901276,0.562015,3.901277
4393.250000,0.562500,3.901275,0.561799,3.901045
4393.500000,0.562500,3.901274,0.562124,3.901409
4393.750000,0.562500,3.901273,0.562279,3.901575
4394.000000,0.562500,3.901272,0.562378,3.901675
4394.250000,0.562500,3.901271,0.562464,3.901762
4394.500000,0.562500,3.901270,0.561952,3.901192
4394.750000,0.562500,3.901270,0.561978,3.901229
4395.000000,0.562500,3.901269,0.561715,3.900945
4395.250000,0.562500,3.901268,0.561632,3.900866
4395.500000,0.562500,3.901268,0.562078,3.901367
4395.750000,0.562500,3.901267,0.562396,3.901710
4396.000000,0.562500,3.901266,0.561844,3.901095
4396.250000,0.562500,3.901266,0.562226,3.901524
4396.500000,0.562500,3.901265,0.561773,3.901021
4396.750000,0.562500,3.901264,0.562142,3.901437
4397.000000,0.562500,3.901264,0.562234,3.901531
4397.250000,0.562500,3.901263,0.561953,3.901219
4397.500000,0.562500,3.901263,0.562126,3.901415
4397.750000,0.562500,3.901262,0.562223,3.901517
4398.000000,0.562500,3.901262,0.561869,3.901126
4398.250000,0.562500,3.901261,0.561677,3.900924
4398.500000,0.562500,3.901261,0.561915,3.901197
4398.750000,0.562500,3.901261,0.562148,3.901453
4399.000000,0.562500,3.901260,0.562177,3.901479
4399.250000,0.562500,3.901260,0.562273,3.901581
4399.500000,0.562500,3.901259,0.561645,3.900888
4399.750000,0.562500,3.901259,0.561824,3.901100
4400.000000,0.562500,3.901259,0.562111,3.901418
4400.250000,0.562500,3.901258,0.562153,3.901459
4400.500000,0.562500,3.901258,0.561605,3.900857
4400.750000,0.562500,3.901258,0.561814,3.901102
4401.000000,0.562500,3.901257,0.562133,3.901455
4401.250000,0.562500,3.901257,0.562217,3.901540
4401.500000,0.562500,3.901257,0.561866,3.901151
4401.750000,0.562500,3.901257,0.561885,3.901179
4402.000000,0.562500,3.901256,0.562272,3.901606
4402.250000,0.562500,3.901256,0.561584,3.900843
4402.500000,0.562500,3.901256,0.562022,3.901340
4402.750000,0.562500,3.901256,0.561955,3.901263
4403.000000,0.562500,3.901255,0.562352,3.901698
4403.250000,0.562500,3.901255,0.561942,3.901237
4403.500000,0.562500,3.901255,0.561547,3.900812
4403.750000,0.562500,3.901255,0.562383,3.901742
4404.000000,0.562500,3.901255,0.561516,3.900775
4404.250000,0.562500,3.901255,0.561847,3.901158
4404.500000,0.562500,3.901254,0.562208,3.901554
4404.750000,0.562500,3.901254,0.562368,3.901720
4405.000000,0.562500,3.901254,0.561813,3.901101
4405.250000,0.562500,3.901254,0.562022,3.901340
4405.500000,0.562500,3.901254,0.561879,3.901181
4405.750000,0.562500,3.901254,0.561689,3.900978
4406.000000,0.562500,3.901253,0.561593,3.900884
4406.250000,0.562500,3.901253,0.561985,3.901323
4406.500000,0.562500,3.901253,0.561674,3.900979
4406.750000,0.562500,3.901253,0.562196,3.901561
4407.000000,0.562500,3.901253,0.561583,3.900879
4407.250000,0.562500,3.901253,0.561728,3.901053
4407.500000,0.562500,3.901253,0.562053,3.901413
4407.750000,0.562500,3.901253,0.562238,3.901609
4408.000000,0.562500,3.901253,0.561992,3.901331
4408.250000,0.562500,3.901252,0.562298,3.901667
4408.500000,0.562500,3.901252,0.561655,3.900952
4408.750000,0.562500,3.901252,0.561569,3.900872
4409.000000,0.562500,3.901252,0.561860,3.901202
4409.250000,0.562500,3.901252,0.561972,3.901323
4409.500000,0.562500,3.901252,0.562273,3.901650
4409.750000,0.562500,3.901252,0.561707,3.901020
4410.000000,0.562500,3.901252,0.562146,3.901511
4410.250000,0.562500,3.901252,0.562324,3.901697
4410.500000,0.562500,3.901252,0.561764,3.901074
4410.750000,0.562500,3.901252,0.562213,3.901575
4411.000000,0.562500,3.901252,0.562312,3.901672
4411.250000,0.562500,3.901252,0.562082,3.901412
4411.500000,0.562500,3.901251,0.561496,3.900770
4411.750000,0.562500,3.901251,0.562382,3.901757
4412.000000,0.562500,3.901251,0.561495,3.900768
4412.250000,0.562500,3.901251,0.562229,3.901592
4412.500000,0.562500,3.901251,0.561869,3.901185
4412.750000,0.562500,3.901251,0.561587,3.900883
4413.000000,0.562500,3.901251,0.561924,3.901264
4413.250000,0.562500,3.901251,0.562366,3.901744
4413.500000,0.562500,3.901251,0.562192,3.901539
4413.750000,0.562500,3.901251,0.561491,3.900769
4414.000000,0.562500,3.901251,0.561679,3.900994
4414.250000,0.562500,3.901251,0.562072,3.901429
4414.500000,0.562500,3.901251,0.561593,3.900873
4414.750000,0.562500,3.901251,0.562077,3.901442
4415.000000,0.562500,3.901251,0.562069,3.901424
4415.250000,0.562500,3.901251,0.562113,3.901472
4415.500000,0.562500,3.901251,0.562080,3.901430
4415.750000,0.562500,3.901251,0.561589,3.900869
4416.000000,0.562500,3.901251,0.562300,3.901691
4416.250000,0.562500,3.901251,0.561781,3.901087
4416.500000,0.562500,3.901251,0.561843,3.901167
4416.750000,0.562500,3.901251,0.562020,3.901371
4417.000000,0.562500,3.901251,0.561924,3.901258
4417.250000,0.562500,3.901251,0.562329,3.901718
4417.500000,0.562500,3.901251,0.561712,3.901009
4417.750000,0.562500,3.901251,0.561587,3.900881
4418.000000,0.562500,3.901251,0.561921,3.901269
4418.250000,0.562500,3.901251,0.562115,3.901484
4418.500000,0.562500,3.901251,0.561994,3.901342
4418.750000,0.562500,3.901250,0.562359,3.901752
4419.000000,0.562500,3.901250,0.562026,3.901366
4419.250000,0.562500,3.901250,0.561867,3.901190
4419.500000,0.562500,3.901250,0.561891,3.901222
4419.750000,0.562500,3.901250,0.562109,3.901467
4420.000000,0.562500,3.901250,0.562373,3.901758
4420.250000,0.562500,3.901250,0.562167,3.901516
4420.500000,0.562500,3.901250,0.561585,3.900863
4420.750000,0.562500,3.901250,0.561965,3.901303
4421.000000,0.562500,3.901250,0.561532,3.900818
4421.250000,0.562500,3.901250,0.561849,3.901186
4421.500000,0.562500,3.901250,0.562055,3.901416
4421.750000,0.562500,3.901250,0.562351,3.901741
4422.000000,0.562500,3.901250,0.561541,3.900829
4422.250000,0.562500,3.901250,0.561492,3.900792
4422.500000,0.562500,3.901250,0.561948,3.901312
4422.750000,0.562500,3.901250,0.561717,3.901051
4423.000000,0.562500,3.901250,0.562313,3.901721
4423.250000,0.562500,3.901250,0.561668,3.900990
4423.500000,0.562500,3.901250,0.561636,3.900968
4423.750000,0.562500,3.901250,0.562185,3.901585
4424.000000,0.562500,3.901250,0.561818,3.901166
4424.250000,0.562500,3.901250,0.561770,3.901120
4424.500000,0.562500,3.901250,0.561707,3.901055
4424.750000,0.562500,3.901250,0.562076,3.901469
4425.000000,0.562500,3.901250,0.561948,3.901321
4425.250000,0.562500,3.901250,0.561528,3.900858
4425.500000,0.562500,3.901250,0.561826,3.901201
4425.750000,0.562500,3.901250,0.561516,3.900858
4426.000000,0.562500,3.901250,0.562134,3.901553
4426.250000,0.562500,3.901250,0.561524,3.900867
4426.500000,0.562500,3.901250,0.561443,3.900793
4426.750000,0.562500,3.901250,0.561561,3.900935
4427.000000,0.562500,3.901250,0.562270,3.901724
4427.250000,0.562500,3.901250,0.562190,3.901619
4427.500000,0.562500,3.901250,0.561933,3.901330
4427.750000,0.562500,3.901250,0.561498,3.900851
4428.000000,0.562500,3.901250,0.561566,3.900939
4428.250000,0.562500,3.901250,0.562246,3.901696
4428.500000,0.562500,3.901250,0.562232,3.901665
4428.750000,0.562500,3.901250,0.561548,3.900903
4429.000000,0.562500,3.901250,0.561474,3.900837
4429.250000,0.562500,3.901250,0.561722,3.901121
4429.500000,0.562500,3.901250,0.562281,3.901736
4429.750000,0.562500,3.901250,0.562309,3.901753
4430.000000,0.562500,3.901250,0.561818,3.901201
4430.250000,0.562500,3.901250,0.562204,3.901632
4430.500000,0.562500,3.901250,0.561946,3.901338
4430.750000,0.562500,3.901250,0.561891,3.901278
4431.000000,0.562500,3.901250,0.562257,3.901682
4431.250000,0.562500,3.901250,0.562338,3.901760
4431.500000,0.562500,3.901250,0.561961,3.901334
4431.750000,0.562500,3.901250,0.561484,3.900812
4432.000000,0.562500,3.901250,0.562143,3.901552
4432.250000,0.562500,3.901250,0.561514,3.900850
4432.500000,0.562500,3.901250,0.562012,3.901413
4432.750000,0.562500,3.901250,0.561464,3.900803
4433.000000,0.562500,3.901250,0.561735,3.901117
4433.250000,0.562500,3.901250,0.561440,3.900795
4433.500000,0.562500,3.901250,0.561555,3.900934
4433.750000,0.562500,3.901250,0.561908,3.901329
4434.000000,0.562500,3.901250,0.561690,3.901085
4434.250000,0.562500,3.901250,0.561822,3.901236
4434.500000,0.562500,3.901250,0.561568,3.900957
4434.750000,0.562500,3.901250,0.561791,3.901211
4435.000000,0.562500,3.901250,0.561470,3.900858
4435.250000,0.562500,3.901250,0.562014,3.901467
4435.500000,0.562500,3.901250,0.561714,3.901128
4435.750000,0.562500,3.901250,0.561612,3.901022
4436.000000,0.562500,3.901250,0.561663,3.901084
4436.250000,0.562500,3.901250,0.561783,3.901219
4436.500000,0.562500,3.901250,0.562104,3.901571
4436.750000,0.562500,3.901250,0.561790,3.901216
4437.000000,0.562500,3.901250,0.562059,3.901515
4437.250000,0.562500,3.901250,0.562002,3.901444
4437.500000,0.562500,3.901250,0.561597,3.900996
4437.750000,0.562500,3.901250,0.562148,3.901611
4438.000000,0.562500,3.901250,0.561750,3.901161
4438.250000,0.562500,3.901250,0.561803,3.901226
4438.500000,0.562500,3.901250,0.561890,3.901321
4438.750000,0.562500,3.901250,0.561937,3.901371
4439.000000,0.562500,3.901250,0.561943,3.901374
4439.250000,0.562500,3.901250,0.561517,3.900904
4439.500000,0.562500,3.901250,0.561606,3.901014
4439.750000,0.562500,3.901250,0.562040,3.901495
4440.000000,0.562500,3.901250,0.561996,3.901437
4440.250000,0.562500,3.901250,0.562050,3.901493
4440.500000,0.562500,3.901250,0.562248,3.901705
4440.750000,0.562500,3.901250,0.562008,3.901431
4441.000000,0.562500,3.901250,0.562259,3.901704
4441.250000,0.562500,3.901250,0.562265,3.901700
4441.500000,0.562500,3.901250,0.561623,3.900986
4441.750000,0.562500,3.901250,0.561523,3.900889
4442.000000,0.562500,3.901250,0.561511,3.900885
4442.250000,0.562500,3.901250,0.561762,3.901170
4442.500000,0.562500,3.901250,0.561786,3.901196
4442.750000,0.562500,3.901250,0.561660,3.901059
4443.000000,0.562500,3.901250,0.562027,3.901468
4443.250000,0.562500,3.901250,0.561415,3.900789
4443.500000,0.562500,3.901250,0.561853,3.901286
4443.750000,0.562500,3.901250,0.561852,3.901280
4444.000000,0.562500,3.901250,0.561809,3.901232
4444.250000,0.562500,3.901250,0.561553,3.900953
4444.500000,0.562500,3.901250,0.561495,3.900898
4444.750000,0.562500,3.901250,0.561419,3.900823
4445.000000,0.562500,3.901250,0.561947,3.901413
4445.250000,0.562500,3.901250,0.561489,3.900902
4445.500000,0.562500,3.901250,0.561697,3.901141
4445.750000,0.562500,3.901250,0.562053,3.901533
4446.000000,0.562500,3.901250,0.562070,3.901541
4446.250000,0.562500,3.901250,0.562247,3.901728
4446.500000,0.562500,3.901250,0.562236,3.901705
4446.750000,0.562500,3.901250,0.561679,3.901084
4447.000000,0.562500,3.901250,0.561604,3.901010
4447.250000,0.562500,3.901250,0.562262,3.901738
4447.500000,0.562500,3.901250,0.561606,3.901002
4447.750000,0.562500,3.901250,0.562031,3.901481
4448.000000,0.562500,3.901250,0.561515,3.900905
4448.250000,0.562500,3.901250,0.561792,3.901222
4448.500000,0.562500,3.901250,0.561682,3.901100
4448.750000,0.562500,3.901250,0.562029,3.901484
4449.000000,0.562500,3.901250,0.561881,3.901314
4449.250000,0.562500,3.901250,0.561426,3.900816
4449.500000,0.562500,3.901250,0.561690,3.901119
4449.750000,0.562500,3.901250,0.561898,3.901348
4450.000000,0.562500,3.901250,0.561505,3.900913
4450.250000,0.562500,3.901250,0.561803,3.901251
4450.500000,0.562500,3.901250,0.562179,3.901660
4450.750000,0.562500,3.901250,0.561450,3.900848
4451.000000,0.562500,3.901250,0.561432,3.900844
4451.250000,0.562500,3.901250,0.561726,3.901175
4451.500000,0.562500,3.901250,0.561896,3.901361
4451.750000,0.562500,3.901250,0.561455,3.900873
4452.000000,0.562500,3.901250,0.561473,3.900905
4452.250000,0.562500,3.901250,0.562096,3.901594
4452.500000,0.562500,3.901250,0.561571,3.901005
4452.750000,0.562500,3.901250,0.561365,3.900789
4453.000000,0.562500,3.901250,0.561627,3.901088
4453.250000,0.562500,3.901250,0.561805,3.901284
4453.500000,0.562500,3.901250,0.561684,3.901148
4453.750000,0.562500,3.901250,0.561969,3.901462
4454.000000,0.562500,3.901250,0.561732,3.901195
4454.250000,0.562500,3.901250,0.561817,3.901291
4454.500000,0.562500,3.901250,0.561620,3.901073
4454.750000,0.562500,3.901250,0.561359,3.900791
4455.000000,0.562500,3.901250,0.561925,3.901424
4455.250000,0.562500,3.901250,0.561742,3.901213
4455.500000,0.562500,3.901250,0.561435,3.900880
4455.750000,0.562500,3.901250,0.562054,3.901568
4456.000000,0.562500,3.901250,0.562224,3.901740
4456.250000,0.562500,3.901250,0.562232,3.901737
4456.500000,0.562500,3.901250,0.561827,3.901281
4456.750000,0.562500,3.901250,0.561503,3.900929
4457.000000,0.562500,3.901250,0.562229,3.901734
4457.250000,0.562500,3.901250,0.561627,3.901056
4457.500000,0.562500,3.901250,0.562007,3.901483
4457.750000,0.562500,3.901250,0.561728,3.901168
4458.000000,0.562500,3.901250,0.562119,3.901601
4458.250000,0.562500,3.901250,0.562204,3.901683
4458.500000,0.562500,3.901250,0.562047,3.901500
4458.750000,0.562500,3.901250,0.561720,3.901138
4459.000000,0.562500,3.901250,0.561599,3.901011
4459.250000,0.562500,3.901250,0.562241,3.901721
4459.500000,0.562500,3.901250,0.561944,3.901379
4459.750000,0.562500,3.901250,0.561718,3.901132
4460.000000,0.562500,3.901250,0.561422,3.900812
4460.250000,0.562500,3.901250,0.562189,3.901666
4460.500000,0.562500,3.901250,0.562254,3.901720
4460.750000,0.562500,3.901250,0.561885,3.901305
4461.000000,0.562500,3.901250,0.561552,3.900944
4461.250000,0.562500,3.901250,0.561616,3.901024
4461.500000,0.562500,3.901250,0.561816,3.901248
4461.750000,0.562500,3.901250,0.561638,3.901051
4462.000000,0.562500,3.901250,0.561553,3.900964
4462.250000,0.562500,3.901250,0.561854,3.901300
4462.500000,0.562500,3.901250,0.561666,3.901091
4462.750000,0.562500,3.901250,0.561578,3.901000
4463.000000,0.562500,3.901250,0.562011,3.901480
4463.250000,0.562500,3.901250,0.562176,3.901652
4463.500000,0.562500,3.901250,0.561885,3.901323
4463.750000,0.562500,3.901250,0.562022,3.901474
4464.000000,0.562500,3.901250,0.561668,3.901081
4464.250000,0.562500,3.901250,0.562195,3.901665
4464.500000,0.562500,3.901250,0.561961,3.901395
4464.750000,0.562500,3.901250,0.561825,3.901245
4465.000000,0.562500,3.901250,0.562066,3.901511
4465.250000,0.562500,3.901250,0.561531,3.900917
4465.500000,0.562500,3.901250,0.561476,3.900870
4465.750000,0.562500,3.901250,0.561779,3.901211
4466.000000,0.562500,3.901250,0.561463,3.900862
4466.250000,0.562500,3.901250,0.562093,3.901564
4466.500000,0.562500,3.901250,0.562223,3.901695
4466.750000,0.562500,3.901250,0.562059,3.901504
4467.000000,0.562500,3.901250,0.561560,3.900954
4467.250000,0.562500,3.901250,0.562196,3.901662
4467.500000,0.562500,3.901250,0.561606,3.901001
4467.750000,0.562500,3.901250,0.561616,3.901023
4468.000000,0.562500,3.901250,0.562169,3.901634
4468.250000,0.562500,3.901250,0.561414,3.900794
4468.500000,0.562500,3.901250,0.561631,3.901048
4468.750000,0.562500,3.901250,0.562114,3.901581
4469.000000,0.562500,3.901250,0.562192,3.901655
4469.250000,0.562500,3.901250,0.562295,3.901758
4469.500000,0.562500,3.901250,0.561780,3.901181
4469.750000,0.562500,3.901250,0.561726,3.901129
4470.000000,0.562500,3.901250,0.561734,3.901141
4470.250000,0.562500,3.901250,0.562103,3.901549
4470.500000,0.562500,3.901250,0.562151,3.901592
4470.750000,0.562500,3.901250,0.561609,3.900990
4471.000000,0.562500,3.901250,0.562187,3.901636
4471.250000,0.562500,3.901250,0.561703,3.901092
4471.500000,0.562500,3.901250,0.561677,3.901072
4471.750000,0.562500,3.901250,0.561514,3.900898
4472.000000,0.562500,3.901250,0.562029,3.901473
4472.250000,0.562500,3.901250,0.562000,3.901432
4472.500000,0.562500,3.901250,0.561847,3.901260
4472.750000,0.562500,3.901250,0.562255,3.901709
4473.000000,0.562500,3.901250,0.561562,3.900936
4473.250000,0.562500,3.901250,0.561654,3.901051
4473.500000,0.562500,3.901250,0.562063,3.901504
4473.750000,0.562500,3.901250,0.561974,3.901397
4474.000000,0.562500,3.901250,0.562102,3.901535
4474.250000,0.562500,3.901250,0.561486,3.900853
4474.500000,0.562500,3.901250,0.561693,3.901096
4474.750000,0.562500,3.901250,0.562019,3.901456
4475.000000,0.562500,3.901250,0.561459,3.900835
4475.250000,0.562500,3.901250,0.562029,3.901474
4475.500000,0.562500,3.901250,0.562187,3.901637
4475.750000,0.562500,3.901250,0.561793,3.901196
4476.000000,0.562500,3.901250,0.561780,3.901187
4476.250000,0.562500,3.901250,0.561513,3.900896
4476.500000,0.562500,3.901250,0.561730,3.901146
4476.750000,0.562500,3.901250,0.561442,3.900830
4477.000000,0.562500,3.901250,0.561538,3.900947
4477.250000,0.562500,3.901250,0.561506,3.900919
4477.500000,0.562500,3.901250,0.561677,3.901114
4477.750000,0.562500,3.901250,0.561494,3.900914
4478.000000,0.562500,3.901250,0.561662,3.901108
4478.250000,0.562500,3.901250,0.562045,3.901528
4478.500000,0.562500,3.901250,0.561941,3.901405
4478.750000,0.562500,3.901250,0.562134,3.901613
4479.000000,0.562500,3.901250,0.562027,3.901486
4479.250000,0.562500,3.901250,0.561893,3.901335
4479.500000,0.562500,3.901250,0.561860,3.901298
4479.750000,0.562500,3.901250,0.561668,3.901087
4480.000000,0.562500,3.901250,0.561925,3.901375
4480.250000,0.562500,3.901250,0.562190,3.901660
4480.500000,0.562500,3.901250,0.561501,3.900894
4480.750000,0.562500,3.901250,0.561815,3.901252
4481.000000,0.562500,3.901250,0.561610,3.901025
4481.250000,0.562500,3.901250,0.561541,3.900956
4481.500000,0.562500,3.901250,0.562198,3.901683
4481.750000,0.562500,3.901250,0.561572,3.900982
4482.000000,0.562500,3.901250,0.561528,3.900945
4482.250000,0.562500,3.901250,0.561488,3.900908
4482.500000,0.562500,3.901250,0.562082,3.901567
4482.750000,0.562500,3.901250,0.561573,3.900996
4483.000000,0.562500,3.901250,0.561485,3.900910
4483.250000,0.562500,3.901250,0.561729,3.901186
4483.500000,0.562500,3.901250,0.561798,3.901259
4483.750000,0.562500,3.901250,0.562071,3.901558
4484.000000,0.562500,3.901250,0.561769,3.901217
4484.250000,0.562500,3.901250,0.562136,3.901622
4484.500000,0.562500,3.901250,0.561436,3.900844
4484.750000,0.562500,3.901250,0.561628,3.901069
4485.000000,0.562500,3.901250,0.561979,3.901456
4485.250000,0.562500,3.901250,0.561898,3.901360
4485.500000,0.562500,3.901250,0.561511,3.900933
4485.750000,0.562500,3.901250,0.562040,3.901523
4486.000000,0.562500,3.901250,0.561482,3.900900
4486.250000,0.562500,3.901250,0.562206,3.901706
4486.500000,0.562500,3.901250,0.561391,3.900796
4486.750000,0.562500,3.901250,0.561466,3.900896
4487.000000,0.562500,3.901250,0.562084,3.901580
4487.250000,0.562500,3.901250,0.561919,3.901386
4487.500000,0.562500,3.901250,0.562155,3.901642
4487.750000,0.562500,3.901250,0.561544,3.900962
4488.000000,0.562500,3.901250,0.561793,3.901247
4488.250000,0.562500,3.901250,0.562145,3.901630
4488.500000,0.562500,3.901250,0.562131,3.901603
4488.750000,0.562500,3.901250,0.561981,3.901430
4489.000000,0.562500,3.901250,0.561872,3.901308
4489.250000,0.562500,3.901250,0.561737,3.901161
4489.500000,0.562500,3.901250,0.561778,3.901209
4489.750000,0.562500,3.901250,0.562168,3.901637
4490.000000,0.562500,3.901250,0.562139,3.901593
4490.250000,0.562500,3.901250,0.561499,3.900884
4490.500000,0.562500,3.901250,0.562271,3.901745
4490.750000,0.562500,3.901250,0.561906,3.901327
4491.000000,0.562500,3.901250,0.561655,3.901055
4491.250000,0.562500,3.901250,0.561989,3.901428
4491.500000,0.562500,3.901250,0.561828,3.901244
4491.750000,0.562500,3.901250,0.561567,3.900960
4492.000000,0.562500,3.901250,0.561996,3.901439
4492.250000,0.562500,3.901250,0.561387,3.900765
4492.500000,0.562500,3.901250,0.561811,3.901245
4492.750000,0.562500,3.901250,0.562117,3.901578
4493.000000,0.562500,3.901250,0.561929,3.901362
4493.250000,0.562500,3.901250,0.561389,3.900770
4493.500000,0.562500,3.901250,0.562100,3.901565
4493.750000,0.562500,3.901250,0.561494,3.900887
4494.000000,0.562500,3.901250,0.562208,3.901683
4494.250000,0.562500,3.901250,0.561589,3.900989
4494.500000,0.562500,3.901250,0.561534,3.900940
4494.750000,0.562500,3.901250,0.561907,3.901357
4495.000000,0.562500,3.901250,0.561462,3.900864
4495.250000,0.562500,3.901250,0.561889,3.901344
4495.500000,0.562500,3.901250,0.561579,3.900998
4495.750000,0.562500,3.901250,0.561859,3.901314
4496.000000,0.562500,3.901250,0.561723,3.901161
4496.250000,0.562500,3.901250,0.561921,3.901380
4496.500000,0.562500,3.901250,0.562166,3.901644
4496.750000,0.562500,3.901250,0.562044,3.901500
4497.000000,0.562500,3.901250,0.561910,3.901348
4497.250000,0.562500,3.901250,0.562175,3.901638
4497.500000,0.562500,3.901250,0.561827,3.901246
4497.750000,0.562500,3.901250,0.561604,3.901005
4498.000000,0.562500,3.901250,0.561629,3.901040
4498.250000,0.562500,3.901250,0.561895,3.901336
4498.500000,0.562500,3.901250,0.562011,3.901460
4498.750000,0.562500,3.901250,0.562240,3.901705
4499.000000,0.562500,3.901250,0.562284,3.901741
4499.250000,0.562500,3.901250,0.561664,3.901051
4499.500000,0.562500,3.901250,0.561457,3.900834
4499.750000,0.562500,3.901250,0.561389,3.900772
4500.000000,0.562500,3.901250,0.561465,3.900867
4500.250000,0.562674,3.931350,0.563224,3.931706
4500.500000,0.562847,3.932180,0.562608,3.931736
4500.750000,0.563021,3.932983,0.562957,3.932802
4501.000000,0.563194,3.933758,0.563393,3.933913
4501.250000,0.563368,3.934508,0.563723,3.934877
4501.500000,0.563542,3.935233,0.563143,3.934821
4501.750000,0.563715,3.935934,0.563393,3.935669
4502.000000,0.563889,3.936611,0.563803,3.936652
4502.250000,0.564063,3.937267,0.563621,3.936950
4502.500000,0.564236,3.937901,0.564284,3.938162
4502.750000,0.564410,3.938515,0.564079,3.938391
4503.000000,0.564583,3.939109,0.564442,3.939223
4503.250000,0.564757,3.939684,0.564675,3.939896
4503.500000,0.564931,3.940241,0.564376,3.939965
4503.750000,0.565104,3.940780,0.564810,3.940832
4504.000000,0.565278,3.941302,0.564760,3.941117
4504.250000,0.565451,3.941808,0.564988,3.941705
4504.500000,0.565625,3.942298,0.565276,3.942337
4504.750000,0.565799,3.942774,0.565249,3.942600
4505.000000,0.565972,3.943234,0.565700,3.943374
4505.250000,0.566146,3.943681,0.566148,3.944145
4505.500000,0.566319,3.944115,0.565924,3.944158
4505.750000,0.566493,3.944535,0.566183,3.944694
4506.000000,0.566667,3.944943,0.566565,3.945329
4506.250000,0.566840,3.945340,0.566784,3.945765
4506.500000,0.567014,3.945724,0.566778,3.945946
4506.750000,0.567188,3.946098,0.566529,3.945855
4507.000000,0.567361,3.946461,0.567217,3.946782
4507.250000,0.567535,3.946814,0.567097,3.946803
4507.500000,0.567708,3.947157,0.567068,3.946929
4507.750000,0.567882,3.947490,0.567227,3.947268
4508.000000,0.568056,3.947814,0.567453,3.947666
4508.250000,0.568229,3.948130,0.567811,3.948170
4508.500000,0.568403,3.948437,0.567622,3.948087
4508.750000,0.568576,3.948736,0.568417,3.949064
4509.000000,0.568750,3.949028,0.568259,3.948960
4509.250000,0.568924,3.949311,0.568067,3.948852
4509.500000,0.569097,3.949588,0.568979,3.949966
4509.750000,0.569271,3.949857,0.568803,3.949833
4510.000000,0.569444,3.950120,0.569445,3.950627
4510.250000,0.569618,3.950377,0.568921,3.950100
4510.500000,0.569792,3.950627,0.569337,3.950617
4510.750000,0.569965,3.950871,0.569443,3.950783
4511.000000,0.570139,3.951110,0.569886,3.951301
4511.250000,0.570313,3.951343,0.569920,3.951386
4511.500000,0.570486,3.951571,0.570062,3.951579
4511.750000,0.570660,3.951794,0.570581,3.952187
4512.000000,0.570833,3.952011,0.570035,3.951597
4512.250000,0.571007,3.952224,0.570676,3.952337
4512.500000,0.571181,3.952433,0.571040,3.952724
4512.750000,0.571354,3.952637,0.570741,3.952389
4513.000000,0.571528,3.952837,0.571546,3.953285
4513.250000,0.571701,3.953033,0.571270,3.952945
4513.500000,0.571875,3.953225,0.571345,3.953018
4513.750000,0.572049,3.953414,0.571686,3.953379
4514.000000,0.572222,3.953598,0.572213,3.953945
4514.250000,0.572396,3.953780,0.571779,3.953427
4514.500000,0.572569,3.953957,0.572351,3.954072
4514.750000,0.572743,3.954132,0.572020,3.953692
4515.000000,0.572917,3.954304,0.573019,3.954767
4515.250000,0.573090,3.954473,0.572868,3.954558
4515.500000,0.573264,3.954638,0.572682,3.954335
4515.750000,0.573438,3.954801,0.572800,3.954438
4516.000000,0.573611,3.954962,0.573685,3.955398
4516.250000,0.573785,3.955120,0.573701,3.955355
4516.500000,0.573958,3.955275,0.573536,3.955126
4516.750000,0.574132,3.955428,0.573597,3.955135
4517.000000,0.574306,3.955579,0.573870,3.955411
4517.250000,0.574479,3.955728,0.574289,3.955823
4517.500000,0.574653,3.955875,0.574354,3.955837
4517.750000,0.574826,3.956019,0.574947,3.956450
