t,V_batt,V_fgic
4115.000000,3.595665,3.596059
4115.250000,3.595519,3.595083
4115.500000,3.595373,3.595577
4115.750000,3.595227,3.595413
4116.000000,3.595081,3.594601
4116.250000,3.594936,3.595343
4116.500000,3.594790,3.595255
4116.750000,3.594644,3.594719
4117.000000,3.594498,3.594040
4117.250000,3.594352,3.593929
4117.500000,3.594206,3.593878
4117.750000,3.594061,3.593937
4118.000000,3.593915,3.593760
4118.250000,3.593769,3.594263
4118.500000,3.593623,3.593459
4118.750000,3.593477,3.593749
4119.000000,3.593331,3.593534
4119.250000,3.593186,3.592920
4119.500000,3.593040,3.593020
4119.750000,3.592894,3.592607
4120.000000,3.592748,3.592293
4120.250000,3.592602,3.592169
4120.500000,3.592456,3.592810
4120.750000,3.592310,3.592105
4121.000000,3.592165,3.592329
4121.250000,3.592019,3.591673
4121.500000,3.591873,3.592281
4121.750000,3.591727,3.591370
4122.000000,3.591581,3.591812
4122.250000,3.591435,3.591685
4122.500000,3.591290,3.591056
4122.750000,3.591144,3.590808
4123.000000,3.590998,3.590996
4123.250000,3.590852,3.591313
4123.500000,3.590706,3.590435
4123.750000,3.590560,3.590372
4124.000000,3.590415,3.590021
4124.250000,3.590269,3.590337
4124.500000,3.590123,3.589885
4124.750000,3.589977,3.589696
4125.000000,3.589831,3.589839
4125.250000,3.623500,3.623288
4125.500000,3.624500,3.624928
4125.750000,3.625454,3.625716
4126.000000,3.626363,3.626636
4126.250000,3.627230,3.627019
4126.500000,3.628057,3.627627
4126.750000,3.628845,3.629155
4127.000000,3.629597,3.629830
4127.250000,3.630313,3.630124
4127.500000,3.630997,3.631241
4127.750000,3.631648,3.631218
4128.000000,3.632269,3.632114
4128.250000,3.632862,3.632774
4128.500000,3.633426,3.633483
4128.750000,3.633965,3.633897
4129.000000,3.634478,3.634161
4129.250000,3.634968,3.635174
4129.500000,3.635435,3.635070
4129.750000,3.635880,3.635571
4130.000000,3.636304,3.636418
4130.250000,3.636709,3.636867
4130.500000,3.637094,3.637074
4130.750000,3.637462,3.637527
4131.000000,3.637813,3.638178
4131.250000,3.638147,3.638247
4131.500000,3.638466,3.638036
4131.750000,3.638770,3.638642
4132.000000,3.639060,3.638624
4132.250000,3.639336,3.639235
4132.500000,3.639600,3.639685
4132.750000,3.639851,3.639472
4133.000000,3.640091,3.639874
4133.250000,3.640319,3.640812
4133.500000,3.640537,3.641037
4133.750000,3.640744,3.640313
4134.000000,3.640942,3.640919
4134.250000,3.641131,3.640917
4134.500000,3.641311,3.641106
4134.750000,3.641483,3.641211
4135.000000,3.641646,3.641532
4135.250000,3.641803,3.641805
4135.500000,3.641951,3.642089
4135.750000,3.642093,3.641721
4136.000000,3.642228,3.642102
4136.250000,3.642357,3.642780
4136.500000,3.642480,3.642176
4136.750000,3.642598,3.642464
4137.000000,3.642709,3.642339
4137.250000,3.642816,3.642928
4137.500000,3.642917,3.643412
4137.750000,3.643014,3.643394
4138.000000,3.643107,3.643523
4138.250000,3.643195,3.643269
4138.500000,3.643279,3.643188
4138.750000,3.643359,3.643134
4139.000000,3.643435,3.643698
4139.250000,3.643508,3.643940
4139.500000,3.643578,3.643221
4139.750000,3.643644,3.643596
4140.000000,3.643707,3.643454
4140.250000,3.643767,3.643370
4140.500000,3.643824,3.643455
4140.750000,3.643879,3.643982
4141.000000,3.643931,3.643935
4141.250000,3.643981,3.644304
4141.500000,3.644028,3.644149
4141.750000,3.644074,3.643936
4142.000000,3.644117,3.643942
4142.250000,3.644158,3.644450
4142.500000,3.644197,3.644680
4142.750000,3.644234,3.644007
4143.000000,3.644270,3.643923
4143.250000,3.644304,3.644056
4143.500000,3.644336,3.644524
4143.750000,3.644367,3.644690
4144.000000,3.644397,3.644468
4144.250000,3.644425,3.644042
4144.500000,3.644451,3.644769
4144.750000,3.644477,3.644770
4145.000000,3.644501,3.644646
4145.250000,3.644525,3.644382
4145.500000,3.644547,3.644847
4145.750000,3.644568,3.644950
4146.000000,3.644588,3.644253
4146.250000,3.644607,3.644156
4146.500000,3.644625,3.644924
4146.750000,3.644643,3.644309
4147.000000,3.644659,3.644234
4147.250000,3.644675,3.644831
4147.500000,3.644690,3.644543
4147.750000,3.644705,3.644607
4148.000000,3.644719,3.645116
4148.250000,3.644732,3.645191
4148.500000,3.644744,3.644424
4148.750000,3.644756,3.644309
4149.000000,3.644767,3.644660
4149.250000,3.644778,3.645087
4149.500000,3.644789,3.644943
4149.750000,3.644798,3.644544
4150.000000,3.644808,3.644672
4150.250000,3.644817,3.645300
4150.500000,3.644825,3.644691
4150.750000,3.644833,3.644987
4151.000000,3.644841,3.644429
4151.250000,3.644849,3.644697
4151.500000,3.644856,3.644602
4151.750000,3.644862,3.644706
4152.000000,3.644869,3.645117
4152.250000,3.644875,3.644641
4152.500000,3.644881,3.645063
4152.750000,3.644886,3.645015
4153.000000,3.644891,3.644845
4153.250000,3.644897,3.645344
4153.500000,3.644901,3.645383
4153.750000,3.644906,3.645118
4154.000000,3.644910,3.644587
4154.250000,3.644915,3.644578
4154.500000,3.644918,3.645247
4154.750000,3.644922,3.644658
4155.000000,3.644926,3.644458
4155.250000,3.644929,3.644989
4155.500000,3.644933,3.644642
4155.750000,3.644936,3.645306
4156.000000,3.644939,3.644930
4156.250000,3.644942,3.644685
4156.500000,3.644944,3.644613
4156.750000,3.644947,3.645097
4157.000000,3.644949,3.644937
4157.250000,3.644952,3.644777
4157.500000,3.644954,3.644852
4157.750000,3.644956,3.644517
4158.000000,3.644958,3.644746
4158.250000,3.644960,3.644893
4158.500000,3.644962,3.644602
4158.750000,3.644964,3.644952
4159.000000,3.644965,3.645281
4159.250000,3.644967,3.644824
4159.500000,3.644969,3.644916
4159.750000,3.644970,3.645295
4160.000000,3.644971,3.645217
4160.250000,3.644973,3.645354
4160.500000,3.644974,3.645325
4160.750000,3.644975,3.644572
4161.000000,3.644976,3.645033
4161.250000,3.644978,3.644681
4161.500000,3.644979,3.645216
4161.750000,3.644980,3.644806
4162.000000,3.644981,3.644604
4162.250000,3.644981,3.645428
4162.500000,3.644982,3.644504
4162.750000,3.644983,3.644855
4163.000000,3.644984,3.645030
4163.250000,3.644985,3.645229
4163.500000,3.644985,3.645314
4163.750000,3.644986,3.644764
4164.000000,3.644987,3.644814
4164.250000,3.644987,3.644621
4164.500000,3.644988,3.644827
4164.750000,3.644989,3.644908
4165.000000,3.644989,3.645181
4165.250000,3.644990,3.645033
4165.500000,3.644990,3.644515
4165.750000,3.644991,3.644906
4166.000000,3.644991,3.644627
4166.250000,3.644991,3.644810
4166.500000,3.644992,3.644933
4166.750000,3.644992,3.644800
4167.000000,3.644993,3.644760
4167.250000,3.644993,3.645248
4167.500000,3.644993,3.645080
4167.750000,3.644994,3.644992
4168.000000,3.644994,3.644854
4168.250000,3.644994,3.644507
4168.500000,3.644994,3.645038
4168.750000,3.644995,3.644993
4169.000000,3.644995,3.644567
4169.250000,3.644995,3.645485
4169.500000,3.644995,3.645066
4169.750000,3.644996,3.645421
4170.000000,3.644996,3.645489
4170.250000,3.644996,3.645281
4170.500000,3.644996,3.645157
4170.750000,3.644996,3.644656
4171.000000,3.644997,3.644510
4171.250000,3.644997,3.644539
4171.500000,3.644997,3.645010
4171.750000,3.644997,3.645240
4172.000000,3.644997,3.645352
4172.250000,3.644997,3.644676
4172.500000,3.644997,3.644621
4172.750000,3.644998,3.644869
4173.000000,3.644998,3.644954
4173.250000,3.644998,3.644891
4173.500000,3.644998,3.645085
4173.750000,3.644998,3.644663
4174.000000,3.644998,3.644933
4174.250000,3.644998,3.645327
4174.500000,3.644998,3.645142
4174.750000,3.644998,3.644635
4175.000000,3.644998,3.644553
4175.250000,3.644999,3.645470
4175.500000,3.644999,3.644875
4175.750000,3.644999,3.645119
4176.000000,3.644999,3.645204
4176.250000,3.644999,3.644663
4176.500000,3.644999,3.644985
4176.750000,3.644999,3.645233
4177.000000,3.644999,3.645385
4177.250000,3.644999,3.645002
4177.500000,3.644999,3.645001
4177.750000,3.644999,3.645363
4178.000000,3.644999,3.644865
4178.250000,3.644999,3.645156
4178.500000,3.644999,3.645387
4178.750000,3.644999,3.644560
4179.000000,3.644999,3.644709
4179.250000,3.644999,3.645334
4179.500000,3.644999,3.645170
4179.750000,3.644999,3.645062
4180.000000,3.644999,3.645177
4180.250000,3.644999,3.644631
4180.500000,3.645000,3.644785
4180.750000,3.645000,3.645085
4181.000000,3.645000,3.644916
4181.250000,3.645000,3.644853
4181.500000,3.645000,3.645052
4181.750000,3.645000,3.644939
4182.000000,3.645000,3.645331
4182.250000,3.645000,3.644862
4182.500000,3.645000,3.644660
4182.750000,3.645000,3.644767
4183.000000,3.645000,3.645147
4183.250000,3.645000,3.645165
4183.500000,3.645000,3.645431
4183.750000,3.645000,3.644642
4184.000000,3.645000,3.644951
4184.250000,3.645000,3.644835
4184.500000,3.645000,3.645018
4184.750000,3.645000,3.645375
4185.000000,3.645000,3.645401
4185.250000,3.645000,3.644587
4185.500000,3.645000,3.644786
4185.750000,3.645000,3.645355
4186.000000,3.645000,3.644939
4186.250000,3.645000,3.645418
4186.500000,3.645000,3.644842
4186.750000,3.645000,3.645410
4187.000000,3.645000,3.644948
4187.250000,3.645000,3.645116
4187.500000,3.645000,3.645467
4187.750000,3.645000,3.644668
4188.000000,3.645000,3.644843
4188.250000,3.645000,3.645265
4188.500000,3.645000,3.644512
4188.750000,3.645000,3.644989
4189.000000,3.645000,3.645039
4189.250000,3.645000,3.645205
4189.500000,3.645000,3.644916
4189.750000,3.645000,3.644992
4190.000000,3.645000,3.644787
4190.250000,3.645000,3.645449
4190.500000,3.645000,3.645237
4190.750000,3.645000,3.644787
4191.000000,3.645000,3.644755
4191.250000,3.645000,3.645063
4191.500000,3.645000,3.644843
4191.750000,3.645000,3.644535
4192.000000,3.645000,3.645467
4192.250000,3.645000,3.645145
4192.500000,3.645000,3.645435
4192.750000,3.645000,3.645228
4193.000000,3.645000,3.644602
4193.250000,3.645000,3.644832
4193.500000,3.645000,3.644764
4193.750000,3.645000,3.644827
4194.000000,3.645000,3.644928
4194.250000,3.645000,3.645401
4194.500000,3.645000,3.645145
4194.750000,3.645000,3.644598
4195.000000,3.645000,3.645365
4195.250000,3.645000,3.645405
4195.500000,3.645000,3.644874
4195.750000,3.645000,3.645105
4196.000000,3.645000,3.644854
4196.250000,3.645000,3.645123
4196.500000,3.645000,3.645390
4196.750000,3.645000,3.645186
4197.000000,3.645000,3.645205
4197.250000,3.645000,3.644854
4197.500000,3.645000,3.644616
4197.750000,3.645000,3.644766
4198.000000,3.645000,3.645245
4198.250000,3.645000,3.644778
4198.500000,3.645000,3.644644
4198.750000,3.645000,3.645087
4199.000000,3.645000,3.644660
4199.250000,3.645000,3.644697
4199.500000,3.645000,3.645222
4199.750000,3.645000,3.645192
4200.000000,3.645000,3.645242
4200.250000,3.645000,3.645296
4200.500000,3.645000,3.645073
4200.750000,3.645000,3.644665
4201.000000,3.645000,3.645394
4201.250000,3.645000,3.644514
4201.500000,3.645000,3.645342
4201.750000,3.645000,3.645296
4202.000000,3.645000,3.645266
4202.250000,3.645000,3.644889
4202.500000,3.645000,3.645250
4202.750000,3.645000,3.645206
4203.000000,3.645000,3.644651
4203.250000,3.645000,3.644949
4203.500000,3.645000,3.644694
4203.750000,3.645000,3.645230
4204.000000,3.645000,3.645171
4204.250000,3.645000,3.645396
4204.500000,3.645000,3.644580
4204.750000,3.645000,3.645420
4205.000000,3.645000,3.645258
4205.250000,3.645000,3.645202
4205.500000,3.645000,3.645506
4205.750000,3.645000,3.644907
4206.000000,3.645000,3.644671
4206.250000,3.645000,3.644934
4206.500000,3.645000,3.645271
4206.750000,3.645000,3.644833
4207.000000,3.645000,3.644807
4207.250000,3.645000,3.644905
4207.500000,3.645000,3.644810
4207.750000,3.645000,3.645253
4208.000000,3.645000,3.645021
4208.250000,3.645000,3.644677
4208.500000,3.645000,3.645376
4208.750000,3.645000,3.645002
4209.000000,3.645000,3.644558
4209.250000,3.645000,3.644875
4209.500000,3.645000,3.644741
4209.750000,3.645000,3.644910
4210.000000,3.645000,3.644762
4210.250000,3.645000,3.645037
4210.500000,3.645000,3.645430
4210.750000,3.645000,3.645083
4211.000000,3.645000,3.645433
4211.250000,3.645000,3.644665
4211.500000,3.645000,3.645498
4211.750000,3.645000,3.644594
4212.000000,3.645000,3.644839
4212.250000,3.645000,3.645303
4212.500000,3.645000,3.644896
4212.750000,3.645000,3.645366
4213.000000,3.645000,3.645404
4213.250000,3.645000,3.645007
4213.500000,3.645000,3.644571
4213.750000,3.645000,3.645257
4214.000000,3.645000,3.645490
4214.250000,3.645000,3.645030
4214.500000,3.645000,3.645201
4214.750000,3.645000,3.645300
4215.000000,3.645000,3.644723
4215.250000,3.645000,3.644768
4215.500000,3.645000,3.645178
4215.750000,3.645000,3.645465
4216.000000,3.645000,3.644795
4216.250000,3.645000,3.645034
4216.500000,3.645000,3.644674
4216.750000,3.645000,3.644763
4217.000000,3.645000,3.644666
4217.250000,3.645000,3.644613
4217.500000,3.645000,3.645006
4217.750000,3.645000,3.645095
4218.000000,3.645000,3.645409
4218.250000,3.645000,3.644868
4218.500000,3.645000,3.645045
4218.750000,3.645000,3.644862
4219.000000,3.645000,3.645475
4219.250000,3.645000,3.644871
4219.500000,3.645000,3.645136
4219.750000,3.645000,3.644597
4220.000000,3.645000,3.645049
4220.250000,3.645000,3.644876
4220.500000,3.645000,3.644936
4220.750000,3.645000,3.645120
4221.000000,3.645000,3.644926
4221.250000,3.645000,3.645414
4221.500000,3.645000,3.645331
4221.750000,3.645000,3.644657
4222.000000,3.645000,3.644911
4222.250000,3.645000,3.644785
4222.500000,3.645000,3.645069
4222.750000,3.645000,3.644975
4223.000000,3.645000,3.644762
4223.250000,3.645000,3.645097
4223.500000,3.645000,3.644937
4223.750000,3.645000,3.644566
4224.000000,3.645000,3.645508
4224.250000,3.645000,3.644927
4224.500000,3.645000,3.645077
4224.750000,3.645000,3.645114
4225.000000,3.645000,3.645141
4225.250000,3.645000,3.644654
4225.500000,3.645000,3.645237
4225.750000,3.645000,3.644790
4226.000000,3.645000,3.644671
4226.250000,3.645000,3.645415
4226.500000,3.645000,3.645374
4226.750000,3.645000,3.644513
4227.000000,3.645000,3.645193
4227.250000,3.645000,3.645039
4227.500000,3.645000,3.645139
4227.750000,3.645000,3.645031
4228.000000,3.645000,3.645081
4228.250000,3.645000,3.644714
4228.500000,3.645000,3.644542
4228.750000,3.645000,3.644979
4229.000000,3.645000,3.644929
4229.250000,3.645000,3.645215
4229.500000,3.645000,3.644983
4229.750000,3.645000,3.644634
4230.000000,3.645000,3.645444
4230.250000,3.645000,3.644971
4230.500000,3.645000,3.644680
4230.750000,3.645000,3.644823
4231.000000,3.645000,3.644987
4231.250000,3.645000,3.644600
4231.500000,3.645000,3.644718
4231.750000,3.645000,3.645337
4232.000000,3.645000,3.644875
4232.250000,3.645000,3.644899
4232.500000,3.645000,3.645014
4232.750000,3.645000,3.644850
4233.000000,3.645000,3.644551
4233.250000,3.645000,3.644844
4233.500000,3.645000,3.645007
4233.750000,3.645000,3.645203
4234.000000,3.645000,3.645336
4234.250000,3.645000,3.645269
4234.500000,3.645000,3.645008
4234.750000,3.645000,3.645233
4235.000000,3.645000,3.645475
4235.250000,3.645000,3.645362
4235.500000,3.645000,3.645415
4235.750000,3.645000,3.645205
4236.000000,3.645000,3.644935
4236.250000,3.645000,3.644638
4236.500000,3.645000,3.644782
4236.750000,3.645000,3.644785
4237.000000,3.645000,3.645355
4237.250000,3.645000,3.644962
4237.500000,3.645000,3.644732
4237.750000,3.645000,3.644597
4238.000000,3.645000,3.645019
4238.250000,3.645000,3.645167
4238.500000,3.645000,3.645354
4238.750000,3.645000,3.645057
4239.000000,3.645000,3.645367
4239.250000,3.645000,3.645490
4239.500000,3.645000,3.645254
4239.750000,3.645000,3.645024
4240.000000,3.645000,3.645189
4240.250000,3.645000,3.645253
4240.500000,3.645000,3.644557
4240.750000,3.645000,3.645141
4241.000000,3.645000,3.645338
4241.250000,3.645000,3.644648
4241.500000,3.645000,3.644761
4241.750000,3.645000,3.645503
4242.000000,3.645000,3.644635
4242.250000,3.645000,3.644652
4242.500000,3.645000,3.645279
4242.750000,3.645000,3.645480
4243.000000,3.645000,3.645106
4243.250000,3.645000,3.645064
4243.500000,3.645000,3.645048
4243.750000,3.645000,3.645483
4244.000000,3.645000,3.645498
4244.250000,3.645000,3.645364
4244.500000,3.645000,3.645357
4244.750000,3.645000,3.645320
4245.000000,3.645000,3.644707
4245.250000,3.645000,3.644739
4245.500000,3.645000,3.645502
4245.750000,3.645000,3.645507
4246.000000,3.645000,3.645410
4246.250000,3.645000,3.645056
4246.500000,3.645000,3.644992
4246.750000,3.645000,3.645075
4247.000000,3.645000,3.645285
4247.250000,3.645000,3.645365
4247.500000,3.645000,3.644831
4247.750000,3.645000,3.645361
4248.000000,3.645000,3.644697
4248.250000,3.645000,3.644887
4248.500000,3.645000,3.644561
4248.750000,3.645000,3.644547
4249.000000,3.645000,3.644984
4249.250000,3.645000,3.645120
4249.500000,3.645000,3.644951
4249.750000,3.645000,3.644601
4250.000000,3.645000,3.645212
4250.250000,3.645000,3.644553
4250.500000,3.645000,3.644594
4250.750000,3.645000,3.644931
4251.000000,3.645000,3.645117
4251.250000,3.645000,3.644690
4251.500000,3.645000,3.644622
4251.750000,3.645000,3.644902
4252.000000,3.645000,3.645384
4252.250000,3.645000,3.644915
4252.500000,3.645000,3.645305
4252.750000,3.645000,3.644751
4253.000000,3.645000,3.645481
4253.250000,3.645000,3.645488
4253.500000,3.645000,3.644767
4253.750000,3.645000,3.645219
4254.000000,3.645000,3.645390
4254.250000,3.645000,3.644760
4254.500000,3.645000,3.644895
4254.750000,3.645000,3.644569
4255.000000,3.645000,3.644638
4255.250000,3.645000,3.645423
4255.500000,3.645000,3.644775
4255.750000,3.645000,3.644881
4256.000000,3.645000,3.645118
4256.250000,3.645000,3.644537
4256.500000,3.645000,3.645176
4256.750000,3.645000,3.645509
4257.000000,3.645000,3.645145
4257.250000,3.645000,3.644526
4257.500000,3.645000,3.644742
4257.750000,3.645000,3.645496
4258.000000,3.645000,3.644831
4258.250000,3.645000,3.644831
4258.500000,3.645000,3.644917
4258.750000,3.645000,3.644695
4259.000000,3.645000,3.645345
4259.250000,3.645000,3.644979
4259.500000,3.645000,3.644989
4259.750000,3.645000,3.645251
4260.000000,3.645000,3.645168
4260.250000,3.645000,3.644536
4260.500000,3.645000,3.644595
4260.750000,3.645000,3.645316
4261.000000,3.645000,3.644677
4261.250000,3.645000,3.644936
4261.500000,3.645000,3.644802
4261.750000,3.645000,3.645154
4262.000000,3.645000,3.645242
4262.250000,3.645000,3.645451
4262.500000,3.645000,3.644839
4262.750000,3.645000,3.644534
4263.000000,3.645000,3.645450
4263.250000,3.645000,3.644852
4263.500000,3.645000,3.645111
4263.750000,3.645000,3.644834
4264.000000,3.645000,3.645049
4264.250000,3.645000,3.645422
4264.500000,3.645000,3.644952
4264.750000,3.645000,3.645273
4265.000000,3.645000,3.645402
4265.250000,3.645000,3.644570
4265.500000,3.645000,3.644762
4265.750000,3.645000,3.645301
4266.000000,3.645000,3.645507
4266.250000,3.645000,3.644785
4266.500000,3.645000,3.645322
4266.750000,3.645000,3.644951
4267.000000,3.645000,3.645140
4267.250000,3.645000,3.645370
4267.500000,3.645000,3.645381
4267.750000,3.645000,3.644831
4268.000000,3.645000,3.644745
4268.250000,3.645000,3.645208
4268.500000,3.645000,3.645026
4268.750000,3.645000,3.645366
4269.000000,3.645000,3.644654
4269.250000,3.645000,3.645183
4269.500000,3.645000,3.644597
4269.750000,3.645000,3.644628
4270.000000,3.645000,3.645218
4270.250000,3.645000,3.644693
4270.500000,3.645000,3.645080
4270.750000,3.645000,3.645317
4271.000000,3.645000,3.644746
4271.250000,3.645000,3.644969
4271.500000,3.645000,3.645308
4271.750000,3.645000,3.645304
4272.000000,3.645000,3.644866
4272.250000,3.645000,3.645437
4272.500000,3.645000,3.644781
4272.750000,3.645000,3.644788
4273.000000,3.645000,3.644519
4273.250000,3.645000,3.645226
4273.500000,3.645000,3.644701
4273.750000,3.645000,3.644939
4274.000000,3.645000,3.645215
4274.250000,3.645000,3.645343
4274.500000,3.645000,3.644761
4274.750000,3.645000,3.645101
4275.000000,3.645000,3.645222
4275.250000,3.645000,3.644997
4275.500000,3.645000,3.644745
4275.750000,3.645000,3.644703
4276.000000,3.645000,3.644569
4276.250000,3.645000,3.644857
4276.500000,3.645000,3.645425
4276.750000,3.645000,3.645416
4277.000000,3.645000,3.645503
4277.250000,3.645000,3.644773
4277.500000,3.645000,3.645346
4277.750000,3.645000,3.644928
4278.000000,3.645000,3.644702
4278.250000,3.645000,3.645239
4278.500000,3.645000,3.645344
4278.750000,3.645000,3.645254
4279.000000,3.645000,3.645428
4279.250000,3.645000,3.644664
4279.500000,3.645000,3.644755
4279.750000,3.645000,3.645057
4280.000000,3.645000,3.645498
4280.250000,3.645000,3.645349
4280.500000,3.645000,3.644887
4280.750000,3.645000,3.645121
4281.000000,3.645000,3.644768
4281.250000,3.645000,3.645019
4281.500000,3.645000,3.645301
4281.750000,3.645000,3.645320
4282.000000,3.645000,3.644909
4282.250000,3.645000,3.645319
4282.500000,3.645000,3.645140
4282.750000,3.645000,3.645085
4283.000000,3.645000,3.644640
4283.250000,3.645000,3.645041
4283.500000,3.645000,3.645481
4283.750000,3.645000,3.645019
4284.000000,3.645000,3.645001
4284.250000,3.645000,3.645343
4284.500000,3.645000,3.644949
4284.750000,3.645000,3.644814
4285.000000,3.645000,3.645199
4285.250000,3.645000,3.644941
4285.500000,3.645000,3.645457
4285.750000,3.645000,3.644941
4286.000000,3.645000,3.645119
4286.250000,3.645000,3.644828
4286.500000,3.645000,3.644810
4286.750000,3.645000,3.644985
4287.000000,3.645000,3.645504
4287.250000,3.645000,3.644613
4287.500000,3.645000,3.644860
4287.750000,3.645000,3.645231
4288.000000,3.645000,3.644566
4288.250000,3.645000,3.645242
4288.500000,3.645000,3.644869
4288.750000,3.645000,3.644706
4289.000000,3.645000,3.645261
4289.250000,3.645000,3.645325
4289.500000,3.645000,3.644710
4289.750000,3.645000,3.644812
4290.000000,3.645000,3.645442
4290.250000,3.645000,3.645229
4290.500000,3.645000,3.644747
4290.750000,3.645000,3.645126
4291.000000,3.645000,3.644896
4291.250000,3.645000,3.645031
4291.500000,3.645000,3.645036
4291.750000,3.645000,3.645404
4292.000000,3.645000,3.644966
4292.250000,3.645000,3.645163
4292.500000,3.645000,3.645296
4292.750000,3.645000,3.645056
4293.000000,3.645000,3.644873
4293.250000,3.645000,3.644694
4293.500000,3.645000,3.644951
4293.750000,3.645000,3.645251
4294.000000,3.645000,3.644914
4294.250000,3.645000,3.645239
4294.500000,3.645000,3.644701
4294.750000,3.645000,3.645294
4295.000000,3.645000,3.645121
4295.250000,3.645000,3.644532
4295.500000,3.645000,3.645247
4295.750000,3.645000,3.645322
4296.000000,3.645000,3.645490
4296.250000,3.645000,3.645108
4296.500000,3.645000,3.645373
4296.750000,3.645000,3.645034
4297.000000,3.645000,3.644908
4297.250000,3.645000,3.645193
4297.500000,3.645000,3.645192
4297.750000,3.645000,3.644837
4298.000000,3.645000,3.644847
4298.250000,3.645000,3.645458
4298.500000,3.645000,3.645285
4298.750000,3.645000,3.644716
4299.000000,3.645000,3.645270
4299.250000,3.645000,3.645474
4299.500000,3.645000,3.645221
4299.750000,3.645000,3.644968
4300.000000,3.645000,3.645367
4300.250000,3.645000,3.645205
4300.500000,3.645000,3.645027
4300.750000,3.645000,3.645198
4301.000000,3.645000,3.644902
4301.250000,3.645000,3.644578
4301.500000,3.645000,3.644968
4301.750000,3.645000,3.645476
4302.000000,3.645000,3.644830
4302.250000,3.645000,3.645222
4302.500000,3.645000,3.645435
4302.750000,3.645000,3.645080
4303.000000,3.645000,3.645179
4303.250000,3.645000,3.645469
4303.500000,3.645000,3.644761
4303.750000,3.645000,3.645036
4304.000000,3.645000,3.644892
4304.250000,3.645000,3.645191
4304.500000,3.645000,3.645458
4304.750000,3.645000,3.645091
4305.000000,3.645000,3.644773
4305.250000,3.645000,3.645186
4305.500000,3.645000,3.644658
4305.750000,3.645000,3.644526
4306.000000,3.645000,3.644736
4306.250000,3.645000,3.645064
4306.500000,3.645000,3.644715
4306.750000,3.645000,3.645451
4307.000000,3.645000,3.645234
4307.250000,3.645000,3.644775
4307.500000,3.645000,3.644533
4307.750000,3.645000,3.645363
4308.000000,3.645000,3.644960
4308.250000,3.645000,3.644842
4308.500000,3.645000,3.644696
4308.750000,3.645000,3.644915
4309.000000,3.645000,3.644567
4309.250000,3.645000,3.645110
4309.500000,3.645000,3.645509
4309.750000,3.645000,3.645086
4310.000000,3.645000,3.644551
4310.250000,3.645000,3.644829
4310.500000,3.645000,3.645491
4310.750000,3.645000,3.645206
4311.000000,3.645000,3.644933
4311.250000,3.645000,3.644923
4311.500000,3.645000,3.644701
4311.750000,3.645000,3.644651
4312.000000,3.645000,3.645451
4312.250000,3.645000,3.645050
4312.500000,3.645000,3.645028
4312.750000,3.645000,3.644648
4313.000000,3.645000,3.644586
4313.250000,3.645000,3.644990
4313.500000,3.645000,3.644877
4313.750000,3.645000,3.645472
4314.000000,3.645000,3.645328
4314.250000,3.645000,3.644650
4314.500000,3.645000,3.645380
4314.750000,3.645000,3.645242
4315.000000,3.645000,3.645501
4315.250000,3.645000,3.645179
4315.500000,3.645000,3.645130
4315.750000,3.645000,3.644804
4316.000000,3.645000,3.644531
4316.250000,3.645000,3.645499
4316.500000,3.645000,3.645112
4316.750000,3.645000,3.645427
4317.000000,3.645000,3.645044
4317.250000,3.645000,3.644961
4317.500000,3.645000,3.644755
4317.750000,3.645000,3.645465
4318.000000,3.645000,3.645412
4318.250000,3.645000,3.644577
4318.500000,3.645000,3.644655
4318.750000,3.645000,3.645070
4319.000000,3.645000,3.645233
4319.250000,3.645000,3.645338
4319.500000,3.645000,3.644523
4319.750000,3.645000,3.644730
4320.000000,3.645000,3.645499
4320.250000,3.645000,3.645347
4320.500000,3.645000,3.645412
4320.750000,3.645000,3.644769
4321.000000,3.645000,3.644899
4321.250000,3.645000,3.645169
4321.500000,3.645000,3.644541
4321.750000,3.645000,3.644832
4322.000000,3.645000,3.645181
4322.250000,3.645000,3.645460
4322.500000,3.645000,3.645401
4322.750000,3.645000,3.644994
4323.000000,3.645000,3.644907
4323.250000,3.645000,3.644762
4323.500000,3.645000,3.644852
4323.750000,3.645000,3.645197
4324.000000,3.645000,3.644786
4324.250000,3.645000,3.645222
4324.500000,3.645000,3.645421
4324.750000,3.645000,3.644916
4325.000000,3.645000,3.645160
4325.250000,3.645000,3.645395
4325.500000,3.645000,3.644579
4325.750000,3.645000,3.644612
4326.000000,3.645000,3.644563
4326.250000,3.645000,3.644575
4326.500000,3.645000,3.645209
4326.750000,3.645000,3.645187
4327.000000,3.645000,3.645338
4327.250000,3.645000,3.644674
4327.500000,3.645000,3.645415
4327.750000,3.645000,3.644551
4328.000000,3.645000,3.644918
4328.250000,3.645000,3.645417
4328.500000,3.645000,3.645308
4328.750000,3.645000,3.644980
4329.000000,3.645000,3.645093
4329.250000,3.645000,3.644677
4329.500000,3.645000,3.645053
4329.750000,3.645000,3.644894
4330.000000,3.645000,3.645149
4330.250000,3.645000,3.644710
4330.500000,3.645000,3.645060
4330.750000,3.645000,3.644596
4331.000000,3.645000,3.644570
4331.250000,3.645000,3.645323
4331.500000,3.645000,3.644543
4331.750000,3.645000,3.645505
4332.000000,3.645000,3.644921
4332.250000,3.645000,3.644702
4332.500000,3.645000,3.645254
4332.750000,3.645000,3.645227
4333.000000,3.645000,3.645505
4333.250000,3.645000,3.645159
